Id,Count
0,17.737237531235564
1,12.313723497028215
2,14.840487161620024
3,24.767049084360533
4,26.436240537872145
5,11.524190480631756
6,13.94167715955752
7,18.23192032050871
8,12.743162618572896
9,15.073662000330522
10,22.364321883044312
11,25.156040555215
12,12.707084783392409
13,13.522556223636096
14,17.84837231411581
15,13.285267134378113
16,15.26377068337868
17,23.433916537291267
18,26.18044105142686
19,11.804671972933079
20,14.039015917312813
21,18.79963376543706
22,13.854102665170416
23,16.06974561867093
24,24.086299734877894
25,26.425842258916358
26,11.69376891891611
27,13.80674358388554
28,19.53314971516831
29,14.11106242903856
30,21.85375987761057
31,20.48207543419553
32,25.354073627725956
33,62.35081622965933
34,57.7609723552122
35,32.51115196085292
36,27.17804617608454
37,19.59126861023304
38,20.022725373880352
39,22.943875162052155
40,55.40519180772212
41,53.54884525302064
42,30.601157081651387
43,25.781341557839568
44,20.523950108570848
45,18.26657157392172
46,22.959434424779836
47,56.220500853018336
48,52.40485244856667
49,30.29795377734399
50,25.68705054010597
51,18.801520090602185
52,18.21869239478931
53,20.705948129838376
54,53.44431035537104
55,49.34989612153157
56,29.173850569292707
57,25.674259544041536
58,18.518323764918534
59,18.09920458885667
60,16.080555689689756
61,20.768731239328282
62,18.050159603901914
63,40.11067886519858
64,39.240106113389125
65,21.564587214119616
66,19.76389322229608
67,15.715029116708152
68,19.288446795377503
69,17.912356762089015
70,38.101240022123484
71,38.238159918311354
72,21.282852604257794
73,19.76745376648006
74,14.728932897714577
75,18.988394398522622
76,17.697057567874428
77,37.62376899930978
78,37.73260053208167
79,20.871282428769717
80,18.55702710196313
81,14.038283625470328
82,17.936539113662352
83,17.20561144386832
84,35.73126920165993
85,36.17194265246768
86,20.25283639316938
87,18.08246337263757
88,13.756889152857982
89,17.328908093909707
90,42.908201462910114
91,51.54675104994375
92,53.84992795927502
93,126.9328623251446
94,123.11689233053767
95,48.41670643492511
96,52.69998457630891
97,41.44871228274385
98,52.500898012626095
99,54.56577089139654
100,126.11328149243458
101,124.41806844423195
102,48.58496417963798
103,54.661866997319635
104,40.996048159770844
105,52.755076941554
106,55.04779187452203
107,126.2280365284875
108,123.98606041344387
109,47.61521775847378
110,55.2910998567985
111,42.64577610827867
112,51.17257699170088
113,53.89558536898273
114,125.10843930593194
115,122.04484871515726
116,47.6683259183771
117,53.40775145333643
118,41.24534790183671
119,51.61930969508739
120,16.910026095928302
121,16.910026095928302
122,16.910026095928302
123,16.910026095928302
124,16.910026095928302
125,16.910026095928302
126,16.910026095928302
127,16.910026095928302
128,16.910026095928302
129,16.910026095928302
130,16.910026095928302
131,16.910026095928302
132,16.910026095928302
133,16.910026095928302
134,16.910026095928302
135,16.910026095928302
136,16.910026095928302
137,16.910026095928302
138,16.910026095928302
139,16.910026095928302
140,16.910026095928302
141,16.910026095928302
142,16.910026095928302
143,16.910026095928302
144,16.910026095928302
145,16.910026095928302
146,16.910026095928302
147,16.910026095928302
148,16.910026095928302
149,16.910026095928302
150,26.69137134776833
151,26.492572721040915
152,31.78543612698666
153,57.69981995827051
154,51.204603668452975
155,27.926122519947427
156,30.089493605355123
157,29.184069079047052
158,25.203009671443375
159,34.18729095384945
160,55.29497207248414
161,50.06936558064398
162,28.44196420678416
163,29.740856935004327
164,30.507327923245843
165,25.780463928209876
166,35.10055704116453
167,60.216438063235785
168,54.974910396613126
169,29.725134547654985
170,30.207463541616413
171,29.48316002891672
172,26.695556231465773
173,34.279977109178674
174,61.868541710892664
175,56.023252610145775
176,30.155442361510893
177,31.39706695563231
178,31.194696364383077
179,26.988583620456733
180,6.163347418521671
181,6.163347418521671
182,6.163347418521671
183,6.163347418521671
184,6.163347418521671
185,6.163347418521671
186,6.163347418521671
187,6.163347418521671
188,6.163347418521671
189,6.163347418521671
190,6.163347418521671
191,6.163347418521671
192,6.163347418521671
193,6.163347418521671
194,6.163347418521671
195,6.163347418521671
196,6.163347418521671
197,6.163347418521671
198,6.163347418521671
199,6.163347418521671
200,6.163347418521671
201,6.163347418521671
202,6.163347418521671
203,6.163347418521671
204,6.163347418521671
205,6.163347418521671
206,6.163347418521671
207,6.163347418521671
208,6.163347418521671
209,6.163347418521671
210,25.950388755763903
211,28.015804976865095
212,32.009404989651316
213,60.037316220742085
214,59.483359869434
215,33.39383649605516
216,28.171248296037668
217,27.468336922138356
218,27.004018775630904
219,29.28916510822194
220,59.21937317472863
221,55.60028074836657
222,31.453502306511197
223,28.03149425181045
224,26.69829239258773
225,25.331915966967493
226,29.90617487494357
227,58.23037942142566
228,59.28848868414197
229,30.096182366103083
230,28.926237452462743
231,27.176254293817905
232,25.571321544775305
233,29.50386367882014
234,58.491930793162005
235,58.08646144698301
236,30.042129027258923
237,28.79978938711659
238,26.95109991570702
239,25.39248065164964
240,11.41649604534437
241,15.341748587696522
242,16.6081148329108
243,38.63656933408547
244,38.594069251790124
245,11.537034187416525
246,15.007676746534159
247,12.575473787711948
248,15.053742898437818
249,19.284230570446862
250,39.58963179442833
251,37.38929594300076
252,12.898172059416945
253,16.481406368956534
254,11.27780890857931
255,15.47485277104833
256,17.079890844854745
257,39.928293554350965
258,39.45488280489202
259,11.583868079096273
260,15.536453595106654
261,12.493243305570173
262,15.331644318574956
263,19.072835054304353
264,39.499436669103304
265,37.97122800125996
266,12.476202224126798
267,16.270284889244444
268,11.741105192745392
269,15.488944971224434
270,489.7716987064136
271,526.9026955765486
272,542.6768420416014
273,689.5011060159379
274,766.1555182454209
275,490.7573190721824
276,480.83169858079077
277,493.0513256692511
278,502.1494886496771
279,520.9471817300014
280,756.0309047728233
281,840.5878606209614
282,497.6156605688345
283,527.5270014202678
284,508.5758353101108
285,522.8327414125363
286,527.2149091550532
287,764.3052862527163
288,874.0868291120627
289,490.1004053129925
290,495.33738491197363
291,500.8571504529491
292,503.7615513338128
293,506.01226048671936
294,676.1841799048397
295,770.0066425005376
296,489.1137834909501
297,502.7947591973053
298,495.5889269334419
299,507.584398258564
300,523.6876681515444
301,536.9233584755505
302,578.704770376619
303,909.0831487881468
304,866.1215334367986
305,504.88566618254384
306,511.05603326218045
307,501.3544760118112
308,515.8294573840562
309,537.3825621504322
310,897.072463353716
311,881.1204422544139
312,528.7366760368834
313,511.8230778736538
314,503.6689018316425
315,503.96919934409254
316,527.5533306793154
317,789.8993860376305
318,800.5621217004203
319,520.274682460963
320,522.4054852033624
321,533.3772161814236
322,538.8053422617938
323,574.3897079705272
324,805.147467703666
325,769.6807978279925
326,514.5413496734528
327,505.9596948468457
328,508.86989911636823
329,520.8958420251752
330,32.33017970585233
331,32.33017970585233
332,32.33017970585233
333,32.33017970585233
334,32.33017970585233
335,32.33017970585233
336,32.33017970585233
337,32.33017970585233
338,32.33017970585233
339,32.33017970585233
340,32.33017970585233
341,32.33017970585233
342,32.33017970585233
343,32.33017970585233
344,32.33017970585233
345,32.33017970585233
346,32.33017970585233
347,32.33017970585233
348,32.33017970585233
349,32.33017970585233
350,32.33017970585233
351,32.33017970585233
352,32.33017970585233
353,32.33017970585233
354,32.33017970585233
355,32.33017970585233
356,32.33017970585233
357,32.33017970585233
358,32.33017970585233
359,32.33017970585233
360,18.942353535144203
361,18.942353535144203
362,18.942353535144203
363,18.942353535144203
364,18.942353535144203
365,18.942353535144203
366,18.942353535144203
367,18.942353535144203
368,18.942353535144203
369,18.942353535144203
370,18.942353535144203
371,18.942353535144203
372,18.942353535144203
373,18.942353535144203
374,18.942353535144203
375,18.942353535144203
376,18.942353535144203
377,18.942353535144203
378,18.942353535144203
379,18.942353535144203
380,18.942353535144203
381,18.942353535144203
382,18.942353535144203
383,18.942353535144203
384,18.942353535144203
385,18.942353535144203
386,18.942353535144203
387,18.942353535144203
388,18.942353535144203
389,18.942353535144203
390,29.838281403763023
391,29.838281403763023
392,29.838281403763023
393,29.838281403763023
394,29.838281403763023
395,29.838281403763023
396,29.838281403763023
397,29.838281403763023
398,29.838281403763023
399,29.838281403763023
400,29.838281403763023
401,29.838281403763023
402,29.838281403763023
403,29.838281403763023
404,29.838281403763023
405,29.838281403763023
406,29.838281403763023
407,29.838281403763023
408,29.838281403763023
409,29.838281403763023
410,29.838281403763023
411,29.838281403763023
412,29.838281403763023
413,29.838281403763023
414,29.838281403763023
415,29.838281403763023
416,29.838281403763023
417,29.838281403763023
418,29.838281403763023
419,29.838281403763023
420,10.309032181243156
421,12.309566120860048
422,10.58154980208459
423,29.01633771919368
424,28.569228725890394
425,9.9018936313961
426,10.260402795547034
427,11.597776057164442
428,13.02624787963149
429,11.441407417393446
430,28.353464804166357
431,29.287122645546425
432,10.625800425323114
433,9.761729815774531
434,10.539711847933805
435,13.401049585136484
436,11.124325809536915
437,28.32656149861035
438,29.103641145006726
439,11.176320108057652
440,10.60047117573047
441,10.8010310916521
442,13.190629864827454
443,11.448270501306794
444,28.936012248146138
445,28.7963552795536
446,10.739493984282992
447,10.525240134356073
448,10.947759181672717
449,13.158959524352827
450,17.270053297414126
451,23.39847607114589
452,17.894870508315808
453,33.77277650068645
454,26.2659333928491
455,20.70507422402498
456,16.97397497561341
457,19.025804175481646
458,21.673841481505494
459,17.891750862153394
460,27.426655423900204
461,28.97436135386087
462,16.508874920385306
463,19.43817260264914
464,18.26675138876047
465,20.593016777697166
466,18.956752428179907
467,22.305587952780204
468,25.333422754600367
469,19.049091433993826
470,17.63521379204886
471,18.283966666942778
472,19.489981965206663
473,18.385383801752017
474,22.36562027027348
475,22.10098985990242
476,18.986009746614435
477,18.20618963702168
478,18.04146268378176
479,19.03710381964892
480,18.301208435438323
481,15.54040676192934
482,16.0108124858422
483,40.08662711811295
484,52.586863470461346
485,21.8388896279306
486,16.484261518471186
487,18.532523054391664
488,17.28180747424738
489,15.785130026248321
490,39.29858954714975
491,54.15912278826817
492,22.14798820008056
493,16.996828425955457
494,19.053346958102843
495,17.369291414319218
496,16.799673441542765
497,40.99736007357977
498,54.78729841033714
499,22.743825536826048
500,16.890715104212575
501,18.544206221021025
502,17.20103801051414
503,15.36100539069761
504,42.828892093120665
505,55.89158695755523
506,24.2837570642627
507,17.076257855126517
508,20.034471691772115
509,18.20417710290833
510,8.402751773562867
511,8.402751773562867
512,8.402751773562867
513,8.402751773562867
514,8.402751773562867
515,8.402751773562867
516,8.402751773562867
517,8.402751773562867
518,8.402751773562867
519,8.402751773562867
520,8.402751773562867
521,8.402751773562867
522,8.402751773562867
523,8.402751773562867
524,8.402751773562867
525,8.402751773562867
526,8.402751773562867
527,8.402751773562867
528,8.402751773562867
529,8.402751773562867
530,8.402751773562867
531,8.402751773562867
532,8.402751773562867
533,8.402751773562867
534,8.402751773562867
535,8.402751773562867
536,8.402751773562867
537,8.402751773562867
538,8.402751773562867
539,8.402751773562867
540,16.359241555017864
541,16.359241555017864
542,16.359241555017864
543,16.359241555017864
544,16.359241555017864
545,16.359241555017864
546,16.359241555017864
547,16.359241555017864
548,16.359241555017864
549,16.359241555017864
550,16.359241555017864
551,16.359241555017864
552,16.359241555017864
553,16.359241555017864
554,16.359241555017864
555,16.359241555017864
556,16.359241555017864
557,16.359241555017864
558,16.359241555017864
559,16.359241555017864
560,16.359241555017864
561,16.359241555017864
562,16.359241555017864
563,16.359241555017864
564,16.359241555017864
565,16.359241555017864
566,16.359241555017864
567,16.359241555017864
568,16.359241555017864
569,16.359241555017864
570,6.255646098535874
571,6.255646098535874
572,6.255646098535874
573,6.255646098535874
574,6.255646098535874
575,6.255646098535874
576,6.255646098535874
577,6.255646098535874
578,6.255646098535874
579,6.255646098535874
580,6.255646098535874
581,6.255646098535874
582,6.255646098535874
583,6.255646098535874
584,6.255646098535874
585,6.255646098535874
586,6.255646098535874
587,6.255646098535874
588,6.255646098535874
589,6.255646098535874
590,6.255646098535874
591,6.255646098535874
592,6.255646098535874
593,6.255646098535874
594,6.255646098535874
595,6.255646098535874
596,6.255646098535874
597,6.255646098535874
598,6.255646098535874
599,6.255646098535874
