Id,Count
0,19.066003634749702
1,16.26254065166092
2,17.584017750485735
3,23.85126069767733
4,24.29736670443422
5,15.213127549321271
6,14.881539810929798
7,21.29160610894233
8,16.39623905911713
9,18.800957752546964
10,28.227064434389348
11,26.524025083833465
12,15.749594258286727
13,15.947855425199906
14,19.133147976027598
15,17.959163705557945
16,19.561451633150668
17,27.32305305474408
18,27.09766005834761
19,18.09947260851451
20,18.386315113796304
21,22.02496257494495
22,19.169792535353164
23,20.898398910140067
24,27.152288013237737
25,26.317690517140075
26,19.02326135366669
27,18.55327922401944
28,21.89650659002671
29,20.66037197566227
30,29.83914191122335
31,24.366823419827394
32,36.13904471823605
33,61.062647627877745
34,70.1366243607188
35,35.83139937547139
36,29.76740721340188
37,33.77322039898608
38,23.718377359653214
39,37.668179919997975
40,67.80830488519248
41,61.70641378450212
42,42.27641801494057
43,38.03855955634437
44,32.98272128658452
45,27.90598513127899
46,35.61423234457711
47,61.89973676429025
48,66.47199198979303
49,42.349190211238685
50,37.91539854435395
51,38.29935619566473
52,29.678401460850715
53,42.18843598202708
54,63.13159229308501
55,63.853397394591966
56,46.4019548826683
57,40.21872526172241
58,38.32712791373148
59,32.967773362218146
60,14.922629698719941
61,19.17055997102873
62,17.537887444606625
63,42.81508921990987
64,42.553682373238686
65,20.76916192162922
66,18.78344819901607
67,13.99161369086362
68,17.63974432287332
69,15.7226295689449
70,41.28931269767663
71,41.14830282869048
72,20.442014784727174
73,18.827346492214204
74,11.853415423747673
75,16.139781331159945
76,15.269168545257113
77,41.03381082265825
78,41.57068835872144
79,20.113152058890428
80,16.79422573037955
81,10.081465439972359
82,14.248390197406234
83,14.456429854951871
84,39.61852574763938
85,40.79263245053865
86,19.060293005889616
87,15.6059054284705
88,9.112833863267353
89,13.115658318404824
90,74.34726341871254
91,65.89766930004248
92,79.01237784561128
93,142.96525153272074
94,151.95300454903565
95,48.4940524714411
96,59.503830059396726
97,66.83797004238878
98,53.83109678382783
99,82.09896763832336
100,141.78428791243937
101,153.02323832327556
102,75.1811536234118
103,70.9623592999763
104,83.36793545893141
105,61.64811340260306
106,74.32826002419961
107,133.60401510060768
108,137.13232568389884
109,69.9582250453444
110,62.11706955895461
111,82.03874426201739
112,68.89404701666271
113,88.39842649577206
114,137.12567878334218
115,145.92602122874297
116,75.45497108258431
117,64.99855447734325
118,77.95892507016588
119,66.19647804496938
120,14.457679725993529
121,13.129883076860253
122,11.686031077619141
123,24.50018614709862
124,20.924986677174395
125,12.367654022627502
126,9.359684279020996
127,9.21745045734535
128,8.527602166343321
129,13.26173591415699
130,17.12788121731251
131,20.846149255863306
132,17.43375629636877
133,15.972527345166474
134,18.394242116984028
135,16.607112216469265
136,15.598754290468264
137,20.659922504160132
138,19.497372158718505
139,14.696829475839714
140,13.71736130996541
141,14.876290038864445
142,15.29788197344611
143,18.420077868410587
144,21.904432612573665
145,23.448302818166606
146,20.124343082065607
147,17.33761476861026
148,17.20750157911415
149,16.22268832758243
150,29.783144308743037
151,24.282600360953737
152,34.062556859164566
153,50.85839259478447
154,49.18943454011452
155,31.423176933910213
156,28.946097906913785
157,27.822756396427202
158,25.958809869892328
159,31.738212531195217
160,50.47618115672187
161,50.7796867642035
162,32.13618137881314
163,27.84074710222095
164,27.881409638839553
165,26.350927531034323
166,31.74957214357614
167,50.3589385091623
168,51.27582035046268
169,32.57003997975923
170,27.66921767316546
171,27.860185647919295
172,26.677824105568973
173,31.64758346365104
174,50.54451379968566
175,51.76807261346264
176,32.88156649691838
177,27.628225214181263
178,27.95128600967212
179,26.922088954890235
180,8.551989978708818
181,7.539124115276811
182,7.7589500648762435
183,9.114055357378422
184,10.171011918023485
185,6.413226073896113
186,5.9677467711115675
187,9.692252637295564
188,9.562228061377557
189,7.777615924248247
190,8.785923577790966
191,9.025162156640977
192,7.7281306662722
